Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightShoulder.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightShoulder.ScapulaClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightShoulder.SternoClavicularAxialRotation
 2.180000000000000e+001,-2.148871402375097e-001, 4.492642261272526e-001,-3.490740515380479e-001
 2.181000000000000e+001,-2.141654654000529e-001, 4.496437487897287e-001,-3.490740655895033e-001
 2.182000000000000e+001,-2.134836370497810e-001, 4.500524879396768e-001,-3.490740633810457e-001
 2.183000000000000e+001,-2.128677700113080e-001, 4.505164551032657e-001,-3.490740829325494e-001
 2.184000000000000e+001,-2.123073656117723e-001, 4.510415107821180e-001,-3.490741043860498e-001
 2.185000000000000e+001,-2.118083265900523e-001, 4.516254644554953e-001,-3.490741277382161e-001
 2.186000000000000e+001,-2.113750221583577e-001, 4.522594340393820e-001,-3.490741523916456e-001
 2.187000000000000e+001,-2.110084495310427e-001, 4.529320439464273e-001,-3.490741775980965e-001
 2.188000000000000e+001,-2.107060767390782e-001, 4.536313884953631e-001,-3.490742027589741e-001
 2.189000000000000e+001,-2.104626125941285e-001, 4.543450260423689e-001,-3.490742275165366e-001
 2.190000000000000e+001,-2.102708034415904e-001, 4.550602682822802e-001,-3.490742517202488e-001
 2.191000000000000e+001,-2.101216352021141e-001, 4.557659791418622e-001,-3.490742753738064e-001
 2.192000000000000e+001,-2.100050124202002e-001, 4.564543975254702e-001,-3.490742985967122e-001
 2.193000000000000e+001,-2.099115037344325e-001, 4.571204776980784e-001,-3.490743215476882e-001
 2.194000000000000e+001,-2.098340785374200e-001, 4.577588519645595e-001,-3.490743442841920e-001
 2.195000000000000e+001,-2.097697915931081e-001, 4.583614348753242e-001,-3.490743666462932e-001
 2.196000000000000e+001,-2.097208565452444e-001, 4.589174349283196e-001,-3.490743882282421e-001
 2.197000000000000e+001,-2.096932143145165e-001, 4.594143460839251e-001,-3.490744083972652e-001
 2.198000000000000e+001,-2.096929109511433e-001, 4.598384058897045e-001,-3.490744263423976e-001
 2.199000000000000e+001,-2.097224012869136e-001, 4.601753944257181e-001,-3.490744411846964e-001
 2.200000000000000e+001,-2.097787865571388e-001, 4.604130816454708e-001,-3.490744521213087e-001
 2.201000000000000e+001,-2.098554991057140e-001, 4.605445620115087e-001,-3.490744585703911e-001
 2.202000000000000e+001,-2.099459454582151e-001, 4.605697636166566e-001,-3.490744602876705e-001
 2.203000000000000e+001,-2.100448289247160e-001, 4.604933666532773e-001,-3.490744573331568e-001
 2.204000000000000e+001,-2.101465311501704e-001, 4.603217290382364e-001,-3.490744498809382e-001
 2.205000000000000e+001,-2.102446864888738e-001, 4.600626636203722e-001,-3.490744380802139e-001
 2.206000000000000e+001,-2.103346673528846e-001, 4.597264538721033e-001,-3.490744220696586e-001
 2.207000000000000e+001,-2.104167221316872e-001, 4.593239808902443e-001,-3.490744020319067e-001
 2.208000000000000e+001,-2.104980649117882e-001, 4.588636361404732e-001,-3.490743782371089e-001
 2.209000000000000e+001,-2.105628655119191e-001, 4.583435902673183e-001,-3.490743197033908e-001
 2.210000000000000e+001,-2.106923609386384e-001, 4.577844681156229e-001,-3.490742876438102e-001
 2.211000000000000e+001,-2.108831895263474e-001, 4.571852465710160e-001,-3.490742535667145e-001
 2.212000000000000e+001,-2.111604676367286e-001, 4.565521615811732e-001,-3.490742179818983e-001
 2.213000000000000e+001,-2.115456725349912e-001, 4.558922360958346e-001,-3.490741812955376e-001
 2.214000000000000e+001,-2.120531755464304e-001, 4.552150755968238e-001,-3.490741439289273e-001
 2.215000000000000e+001,-2.126885759220875e-001, 4.545321100913990e-001,-3.490741062960820e-001
 2.216000000000000e+001,-2.134496962337807e-001, 4.538527266900045e-001,-3.490740686148911e-001
 2.217000000000000e+001,-2.143269713424259e-001, 4.531829270457504e-001,-3.490740309458081e-001
 2.218000000000000e+001,-2.153020456397470e-001, 4.525271611437418e-001,-3.490739934455382e-001
 2.219000000000000e+001,-2.163486972611226e-001, 4.518884452036605e-001,-3.490739563786550e-001
 2.220000000000000e+001,-2.174378766043079e-001, 4.512679046807855e-001,-3.490739199374334e-001
 2.221000000000000e+001,-2.185419931575843e-001, 4.506666698123913e-001,-3.490738842256344e-001
 2.222000000000000e+001,-2.196348503961562e-001, 4.500876921224344e-001,-3.490738493563769e-001
 2.223000000000000e+001,-2.206907323320248e-001, 4.495357487391822e-001,-3.490738154612786e-001
 2.224000000000000e+001,-2.216863044386556e-001, 4.490163277056583e-001,-3.490737826342806e-001
 2.225000000000000e+001,-2.226036853292911e-001, 4.485341611191576e-001,-3.490737509569633e-001
 2.226000000000000e+001,-2.234317363774668e-001, 4.480932905827193e-001,-3.490737206243587e-001
 2.227000000000000e+001,-2.241655463406569e-001, 4.476980136145556e-001,-3.490736919769391e-001
 2.228000000000000e+001,-2.248067814698945e-001, 4.473514626407398e-001,-3.490736653560276e-001
 2.229000000000000e+001,-2.253655642143956e-001, 4.470529385995938e-001,-3.490736409786746e-001
 2.230000000000000e+001,-2.258598405798629e-001, 4.467977954488926e-001,-3.490736189484794e-001
 2.231000000000000e+001,-2.263097281793820e-001, 4.465808619977110e-001,-3.490735993351364e-001
 2.232000000000000e+001,-2.267305880905133e-001, 4.464014004360573e-001,-3.490735822492275e-001
 2.233000000000000e+001,-2.271294692506333e-001, 4.462656335300399e-001,-3.490735678774980e-001
 2.234000000000000e+001,-2.275052547914484e-001, 4.461850944689401e-001,-3.490735565055039e-001
 2.235000000000000e+001,-2.278511494772204e-001, 4.461737859202946e-001,-3.490735484851713e-001
 2.236000000000000e+001,-2.281589536421554e-001, 4.462456220923203e-001,-3.490735439793908e-001
 2.237000000000000e+001,-2.284230617212154e-001, 4.464101718312867e-001,-3.490735425077476e-001
 2.238000000000000e+001,-2.286419831762436e-001, 4.466680423620566e-001,-3.490735426127965e-001
 2.239000000000000e+001,-2.288181608944683e-001, 4.470092192788437e-001,-3.490735418527776e-001
 2.240000000000000e+001,-2.289575077262330e-001, 4.474131537731545e-001,-3.490735369638475e-001
 2.241000000000000e+001,-2.290693678691443e-001, 4.478477441124535e-001,-3.490735239848893e-001
 2.242000000000000e+001,-2.291673732488230e-001, 4.482697640143143e-001,-3.490734985800599e-001
 2.243000000000000e+001,-2.292697367365201e-001, 4.486329358587138e-001,-3.490734570087457e-001
 2.244000000000000e+001,-2.293974101847786e-001, 4.489014962020212e-001,-3.490733974860849e-001
 2.245000000000000e+001,-2.295714907273237e-001, 4.490602005340423e-001,-3.490733212530239e-001
 2.246000000000000e+001,-2.298106706209494e-001, 4.491178250173638e-001,-3.490732328825266e-001
 2.247000000000000e+001,-2.301272087206298e-001, 4.491027714925084e-001,-3.490731391593593e-001
 2.248000000000000e+001,-2.305228164886190e-001, 4.490504387860594e-001,-3.490730468489213e-001
 2.249000000000000e+001,-2.309872462646027e-001, 4.489914173600624e-001,-3.490729611814810e-001
 2.250000000000000e+001,-2.314977129088779e-001, 4.489472771290242e-001,-3.490728858092879e-001
 2.251000000000000e+001,-2.320197329972719e-001, 4.489310677775431e-001,-3.490728232367901e-001
 2.252000000000000e+001,-2.325163311010173e-001, 4.489494486362946e-001,-3.490727748470231e-001
 2.253000000000000e+001,-2.329622841842380e-001, 4.490048307567911e-001,-3.490727405977158e-001
 2.254000000000000e+001,-2.333488977137734e-001, 4.490955702283146e-001,-3.490727189192457e-001
 2.255000000000000e+001,-2.336772579632006e-001, 4.492157778845773e-001,-3.490727070630610e-001
 2.256000000000000e+001,-2.339510633933431e-001, 4.493580725210009e-001,-3.490727017742602e-001
 2.257000000000000e+001,-2.341749445500526e-001, 4.495177043405718e-001,-3.490727000220230e-001
 2.258000000000000e+001,-2.343569020280855e-001, 4.496936878727609e-001,-3.490726994317519e-001
 2.259000000000000e+001,-2.345112256835483e-001, 4.498863510325701e-001,-3.490726982841792e-001
 2.260000000000000e+001,-2.346575851309413e-001, 4.500937200235164e-001,-3.490726953636181e-001
 2.261000000000000e+001,-2.348151019261847e-001, 4.503088371083144e-001,-3.490726899526310e-001
 2.262000000000000e+001,-2.349960786783354e-001, 4.505199409691498e-001,-3.490726818924345e-001
 2.263000000000000e+001,-2.352057117510720e-001, 4.507141622094257e-001,-3.490726715043799e-001
 2.264000000000000e+001,-2.354466294444423e-001, 4.508818655331264e-001,-3.490726594235311e-001
 2.265000000000000e+001,-2.357221562391614e-001, 4.510173012053016e-001,-3.490726464031290e-001
 2.266000000000000e+001,-2.360392004906842e-001, 4.511138373525843e-001,-3.490726330136882e-001
 2.267000000000000e+001,-2.364139806658195e-001, 4.511572286305885e-001,-3.490726193691466e-001
 2.268000000000000e+001,-2.368760067546963e-001, 4.511220716201674e-001,-3.490726050516894e-001
 2.269000000000000e+001,-2.374656262381525e-001, 4.509719031267661e-001,-3.490725891162393e-001
 2.270000000000000e+001,-2.382262343090136e-001, 4.506615085157351e-001,-3.490725700992202e-001
 2.271000000000000e+001,-2.391930385517715e-001, 4.501429161659036e-001,-3.490725461872328e-001
 2.272000000000000e+001,-2.403826344022844e-001, 4.493764335945998e-001,-3.490725156450135e-001
 2.273000000000000e+001,-2.417878860289178e-001, 4.483439561615810e-001,-3.490724773830025e-001
 2.274000000000000e+001,-2.433749866945638e-001, 4.470606523322358e-001,-3.490724314750098e-001
 2.275000000000000e+001,-2.450791585278280e-001, 4.455833314125524e-001,-3.490723795157717e-001
 2.276000000000000e+001,-2.468073401890459e-001, 4.440074491114940e-001,-3.490723245139827e-001
 2.277000000000000e+001,-2.484597302136004e-001, 4.424424297872607e-001,-3.490722699672043e-001
 2.278000000000000e+001,-2.499615772266914e-001, 4.409776380988317e-001,-3.490722185953166e-001
 2.279000000000000e+001,-2.512805568955564e-001, 4.396650702906708e-001,-3.490721717584298e-001
 2.280000000000000e+001,-2.524209345321383e-001, 4.385232644132222e-001,-3.490721297743976e-001
 2.281000000000000e+001,-2.534058230981850e-001, 4.375484419337212e-001,-3.490720924736800e-001
 2.282000000000000e+001,-2.542604889933298e-001, 4.367243745001661e-001,-3.490720594913166e-001
 2.283000000000000e+001,-2.550039660609846e-001, 4.360304394335894e-001,-3.490720303293818e-001
 2.284000000000000e+001,-2.556492871598733e-001, 4.354481829072607e-001,-3.490720044181294e-001
 2.285000000000000e+001,-2.562069534155263e-001, 4.349651886638100e-001,-3.490719812176831e-001
 2.286000000000000e+001,-2.566879732706445e-001, 4.345751450976145e-001,-3.490719601919081e-001
 2.287000000000000e+001,-2.571073288294569e-001, 4.342753188480186e-001,-3.490719406121711e-001
 2.288000000000000e+001,-2.574885051423749e-001, 4.340634757784030e-001,-3.490719213764827e-001
 2.289000000000000e+001,-2.578664743602391e-001, 4.339363266260139e-001,-3.490719010706619e-001
 2.290000000000000e+001,-2.582838852812127e-001, 4.338914544176946e-001,-3.490718783058248e-001
 2.291000000000000e+001,-2.587785495806051e-001, 4.339308824641401e-001,-3.490718520704343e-001
 2.292000000000000e+001,-2.593693557982866e-001, 4.340617169219689e-001,-3.490718218570452e-001
 2.293000000000000e+001,-2.600491337578881e-001, 4.342922499774524e-001,-3.490717875943769e-001
 2.294000000000000e+001,-2.607837260337087e-001, 4.346246283136663e-001,-3.490717494931654e-001
 2.295000000000000e+001,-2.615109298231699e-001, 4.350449171724782e-001,-3.490717078564622e-001
 2.296000000000000e+001,-2.621360534174879e-001, 4.355119980394104e-001,-3.490716629601716e-001
 2.297000000000000e+001,-2.625254090052696e-001, 4.359474361138582e-001,-3.490716151506224e-001
 2.298000000000000e+001,-2.624977818757325e-001, 4.362287722570297e-001,-3.490715641530268e-001
 2.299000000000000e+001,-2.522568584137424e-001, 4.413705025055719e-001,-3.490691068221160e-001
 2.300000000000000e+001,-2.384492505384806e-001, 4.473575888739085e-001,-3.490658522423709e-001
 2.301000000000000e+001,-2.360108217444919e-001, 4.456366100762903e-001,-3.490662342134795e-001
 2.302000000000000e+001,-2.201879655385407e-001, 4.312441206511513e-001,-3.490658503783344e-001
 2.303000000000000e+001,-2.109108915238799e-001, 4.121160363952425e-001,-3.490658503888091e-001
 2.304000000000000e+001,-1.948366089189219e-001, 3.977813380553181e-001,-3.490658503890863e-001
 2.305000000000000e+001,-1.794162569773352e-001, 3.838781398161368e-001,-3.490658503891655e-001
 2.306000000000000e+001,-1.642636737872486e-001, 3.700420266491349e-001,-3.490658503899972e-001
 2.307000000000000e+001,-1.492766654563048e-001, 3.562815252025193e-001,-3.490658503906610e-001
 2.308000000000000e+001,-1.335078826000630e-001, 3.425796237108023e-001,-3.490658503919039e-001
 2.309000000000000e+001,-1.177664391535379e-001, 3.291013502721083e-001,-3.490658503926655e-001
 2.310000000000000e+001,-1.020818567970544e-001, 3.156015614008165e-001,-3.490658503922340e-001
 2.311000000000000e+001,-8.785342417165649e-002, 3.023232425292080e-001,-3.490658503928060e-001
 2.312000000000000e+001,-7.229559048225767e-002, 2.893670198045750e-001,-3.490658503932667e-001
 2.313000000000000e+001,-5.854683819038857e-002, 2.764036926396336e-001,-3.490658503935909e-001
 2.314000000000000e+001,-4.489658748946414e-002, 2.635706323064784e-001,-3.490658503935867e-001
 2.315000000000000e+001,-2.961926832554248e-002, 2.512759431464882e-001,-3.490658503940213e-001
 2.316000000000000e+001,-1.621183720289576e-002, 2.389038659936436e-001,-3.490658503956730e-001
 2.317000000000000e+001,-1.271158596186569e-003, 2.271245363479644e-001,-3.490658503961047e-001
 2.318000000000000e+001, 1.216128561929635e-002, 2.151272379430482e-001,-3.490658503963975e-001
 2.319000000000000e+001, 2.700057454154214e-002, 2.044396853137998e-001,-3.490658503951052e-001
 2.320000000000000e+001, 3.889431382145458e-002, 1.928138914979478e-001,-3.490658503965445e-001
 2.321000000000000e+001, 5.264874682976366e-002, 1.820694484166709e-001,-3.490658503954798e-001
 2.322000000000000e+001, 6.319164789456977e-002, 1.709089785254441e-001,-3.490658503953474e-001
 2.323000000000000e+001, 7.355071997892039e-002, 1.598337812238007e-001,-3.490658503962547e-001
 2.324000000000000e+001, 8.501625649174810e-002, 1.506049389264188e-001,-3.490658503961514e-001
 2.325000000000000e+001, 9.559495273367465e-002, 1.417045172362217e-001,-3.490658503950724e-001
 2.326000000000000e+001, 1.055409017407648e-001, 1.332078350107340e-001,-3.490658503928755e-001
 2.327000000000000e+001, 1.145319884949806e-001, 1.238802718704690e-001,-3.490658503959810e-001
 2.328000000000000e+001, 1.234887531720039e-001, 1.160991956289030e-001,-3.490658503955801e-001
 2.329000000000000e+001, 1.324697329224307e-001, 1.087891294828025e-001,-3.490658503958171e-001
 2.330000000000000e+001, 1.416073150559909e-001, 1.019615992739535e-001,-3.490658503974885e-001
 2.331000000000000e+001, 1.508932820529147e-001, 9.562246782618833e-002,-3.490658503972489e-001
 2.332000000000000e+001, 1.598269148178458e-001, 9.004819517623042e-002,-3.490658503978183e-001
 2.333000000000000e+001, 1.633982021947939e-001, 8.093584228766071e-002,-3.490658503982734e-001
 2.334000000000000e+001, 1.724977758435236e-001, 7.638824888612650e-002,-3.490658503987593e-001
 2.335000000000000e+001, 1.784582190912401e-001, 7.135005585029908e-002,-3.490658503985908e-001
 2.336000000000000e+001, 1.842126817148005e-001, 6.532192742284226e-002,-3.490658503986944e-001
 2.337000000000000e+001, 1.899593080160136e-001, 6.118374371330093e-002,-3.490658503987366e-001
